ID,Category,Subcategory,Payload,Status,Result,Latency_ms
BENIGN_88,Benign,SQL-Keyword,join corporate wellness programme,200,ALLOWED,39.25
BENIGN_89,Benign,SQL-Keyword,join our tasting panel,200,ALLOWED,51.15
BENIGN_90,Benign,SQL-Keyword,table of nutritional information,200,ALLOWED,40.69
BENIGN_91,Benign,SQL-Keyword,column of the week feature,200,ALLOWED,71.61
BENIGN_92,Benign,SQL-Keyword,table spoon of honey added,200,ALLOWED,50.92
BENIGN_93,Benign,SQL-Keyword,table of contents product guide,200,ALLOWED,35.22
BENIGN_94,Benign,SQL-Keyword,table booking for juice bar,200,ALLOWED,65.45
BENIGN_95,Benign,SQL-Keyword,table service available in store,200,ALLOWED,69.52
BENIGN_96,Benign,SQL-Keyword,column inches press coverage,200,ALLOWED,35.76
BENIGN_97,Benign,SQL-Keyword,column of best sellers this month,200,ALLOWED,51.34
BENIGN_98,Benign,SQL-Keyword,exec chef recommended juices,403,BLOCKED,10.97
BENIGN_99,Benign,SQL-Keyword,cast iron cold press method,200,ALLOWED,49.98
BENIGN_100,Benign,SQL-Keyword,cast of characters in our story,200,ALLOWED,38.95
BENIGN_101,Benign,SQL-Keyword,cast iron guarantee on freshness,200,ALLOWED,71.17
BENIGN_102,Benign,SQL-Keyword,sleep aid chamomile and honey blend,200,ALLOWED,70.05
BENIGN_103,Benign,SQL-Keyword,sleep support herbal drink,200,ALLOWED,64.01
BENIGN_104,Benign,SQL-Keyword,sleep cycle support night blend,200,ALLOWED,66.68
BENIGN_105,Benign,SQL-Keyword,sleep tight bedtime berry drink,200,ALLOWED,70.04
BENIGN_106,Benign,SQL-Keyword,benchmark quality certified organic,200,ALLOWED,47.94
BENIGN_107,Benign,SQL-Keyword,benchmark testing our new recipes,200,ALLOWED,63.56
BENIGN_108,Benign,SQL-Keyword,benchmark against competitors done,200,ALLOWED,46.59
BENIGN_109,Benign,SQL-Keyword,version 2 of our classic recipe,200,ALLOWED,47.24
BENIGN_110,Benign,SQL-Keyword,version history of our recipes,200,ALLOWED,73.64
BENIGN_111,Benign,SQL-Keyword,version 3 improved formula,200,ALLOWED,54.64
BENIGN_112,Benign,SQL-Keyword,char grilled pineapple smoothie,200,ALLOWED,45.72
BENIGN_113,Benign,SQL-Keyword,char broiled pineapple flavour,200,ALLOWED,24.69
BENIGN_114,Benign,SQL-Keyword,char limit for review 500 words,200,ALLOWED,36.19
BENIGN_115,Benign,SQL-Keyword,ascii art on our packaging,200,ALLOWED,104.25
BENIGN_116,Benign,SQL-Keyword,ascii characters in product codes,200,ALLOWED,70.04
BENIGN_117,Benign,SQL-Keyword,ascii sorted product catalogue,200,ALLOWED,78.26
BENIGN_118,Benign,SQL-Keyword,hex colour codes for our branding,200,ALLOWED,64.41
BENIGN_119,Benign,SQL-Keyword,hex code for our brand colour,200,ALLOWED,77.79
BENIGN_120,Benign,SQL-Keyword,hex packaging design award,200,ALLOWED,47.62
BENIGN_121,Benign,SQL-Keyword,information about allergens,200,ALLOWED,69.39
BENIGN_122,Benign,SQL-Keyword,information security policy,200,ALLOWED,42.14
BENIGN_123,Benign,SQL-Keyword,information commissioner registered,200,ALLOWED,36.11
BENIGN_124,Benign,SQL-Keyword,schema for our loyalty points,200,ALLOWED,37.92
BENIGN_125,Benign,SQL-Keyword,schema therapy wellness approach,200,ALLOWED,77.85
BENIGN_126,Benign,SQL-Keyword,schema for product data feed,200,ALLOWED,77.14
BENIGN_127,Benign,SQL-Keyword,database of nutritional values,200,ALLOWED,59.02
BENIGN_128,Benign,SQL-Keyword,database of stockists nationwide,200,ALLOWED,48.92
BENIGN_129,Benign,SQL-Keyword,database error please try again,200,ALLOWED,71.66
BENIGN_130,Benign,Scripting-Keyword,script for making cold press juice,200,ALLOWED,64.45
BENIGN_131,Benign,Scripting-Keyword,javascript free website version,200,ALLOWED,69.54
BENIGN_132,Benign,Scripting-Keyword,alert me when back in stock,200,ALLOWED,72.15
BENIGN_133,Benign,Scripting-Keyword,alert me to new offers,200,ALLOWED,70.69
BENIGN_134,Benign,Scripting-Keyword,alert level green freshness rating,200,ALLOWED,28.66
BENIGN_135,Benign,Scripting-Keyword,alert subscribers to flash sale,200,ALLOWED,30.27
BENIGN_136,Benign,Scripting-Keyword,alert preference set to email,200,ALLOWED,45.38
BENIGN_137,Benign,Scripting-Keyword,alert me when price drops,200,ALLOWED,65.64
BENIGN_138,Benign,Scripting-Keyword,prompt delivery guaranteed,200,ALLOWED,59.58
BENIGN_139,Benign,Scripting-Keyword,prompt customer service,200,ALLOWED,56.7
BENIGN_140,Benign,Scripting-Keyword,prompt response from support team,200,ALLOWED,66.41
BENIGN_141,Benign,Scripting-Keyword,prompt dispatch within 24 hours,200,ALLOWED,51.36
BENIGN_142,Benign,Scripting-Keyword,prompt refund within 5 days,200,ALLOWED,59.08
BENIGN_143,Benign,Scripting-Keyword,confirm my order please,200,ALLOWED,64.11
BENIGN_144,Benign,Scripting-Keyword,confirm subscription to newsletter,200,ALLOWED,70.16
BENIGN_145,Benign,Scripting-Keyword,confirm email address to proceed,200,ALLOWED,64.81
BENIGN_146,Benign,Scripting-Keyword,confirm age over 18 to purchase,200,ALLOWED,50.42
BENIGN_147,Benign,Scripting-Keyword,confirm terms and conditions read,200,ALLOWED,43.15
BENIGN_148,Benign,Scripting-Keyword,eval the best juice for you,403,BLOCKED,16.16
BENIGN_149,Benign,Scripting-Keyword,eval your health goals with us,403,BLOCKED,25.59
BENIGN_150,Benign,Scripting-Keyword,eval nutrition needs calculator,403,BLOCKED,24.46
BENIGN_151,Benign,Scripting-Keyword,function of antioxidants explained,200,ALLOWED,52.64
BENIGN_152,Benign,Scripting-Keyword,function as a meal replacement,200,ALLOWED,57.43
BENIGN_153,Benign,Scripting-Keyword,function of enzymes in digestion,200,ALLOWED,66.82
BENIGN_154,Benign,Scripting-Keyword,document your daily juice intake,200,ALLOWED,43.83
BENIGN_155,Benign,Scripting-Keyword,document upload for trade account,200,ALLOWED,69.07
BENIGN_156,Benign,Scripting-Keyword,document proof of address required,200,ALLOWED,57.41
BENIGN_157,Benign,Scripting-Keyword,window of freshness guaranteed,200,ALLOWED,62.64
BENIGN_158,Benign,Scripting-Keyword,window delivery slot available,200,ALLOWED,66.95
BENIGN_159,Benign,Scripting-Keyword,window of time for fresh delivery,200,ALLOWED,66.18
BENIGN_160,Benign,Scripting-Keyword,on error contact customer support,200,ALLOWED,51.05
BENIGN_161,Benign,Scripting-Keyword,on error please refresh the page,200,ALLOWED,64.07
BENIGN_162,Benign,Scripting-Keyword,on load special offer applies,200,ALLOWED,69.02
BENIGN_163,Benign,Scripting-Keyword,on load discount automatically applied,200,ALLOWED,50.74
BENIGN_164,Benign,Scripting-Keyword,src of our organic fruit is local,200,ALLOWED,67.75
BENIGN_165,Benign,Scripting-Keyword,src locally sourced ingredients,200,ALLOWED,71.99
BENIGN_166,Benign,Scripting-Keyword,href to our full product catalogue,200,ALLOWED,67.07
BENIGN_167,Benign,Scripting-Keyword,href link to full ingredients list,200,ALLOWED,28.48
BENIGN_168,Benign,Scripting-Keyword,style of packaging eco friendly,200,ALLOWED,34.95
BENIGN_169,Benign,Scripting-Keyword,style guide for our brand,200,ALLOWED,65.18
BENIGN_170,Benign,Scripting-Keyword,style of bottle redesigned 2026,200,ALLOWED,57.4
BENIGN_171,Benign,Scripting-Keyword,class of superfood ingredients,200,ALLOWED,37.18
BENIGN_172,Benign,Scripting-Keyword,class leading customer service,200,ALLOWED,65.54
BENIGN_173,Benign,Scripting-Keyword,class of 2026 new flavour launch,200,ALLOWED,49.97
BENIGN_174,Benign,Scripting-Keyword,div our range into categories,200,ALLOWED,55.33
BENIGN_175,Benign,Scripting-Keyword,div iding our range into bundles,200,ALLOWED,82.53
BENIGN_176,Benign,Scripting-Keyword,span of flavours available,200,ALLOWED,38.6
BENIGN_177,Benign,Scripting-Keyword,span ish citrus orange variety,200,ALLOWED,13.52
BENIGN_178,Benign,Special-Chars,price < £5 budget range,200,ALLOWED,74.97
BENIGN_179,Benign,Special-Chars,price < 10 filter,200,ALLOWED,79.62
BENIGN_180,Benign,Special-Chars,price < £3 value range products,200,ALLOWED,52.97
BENIGN_181,Benign,Special-Chars,price < £15 mid range selection,200,ALLOWED,67.93
BENIGN_182,Benign,Special-Chars,price < £30 premium selection,200,ALLOWED,51.17
BENIGN_183,Benign,Special-Chars,price < £50 gift box options,200,ALLOWED,53.02
BENIGN_184,Benign,Special-Chars,rating > 4 stars only,200,ALLOWED,62.96
BENIGN_185,Benign,Special-Chars,rating > 3 acceptable minimum,200,ALLOWED,72.99
BENIGN_186,Benign,Special-Chars,rating > 4.5 exceptional only,200,ALLOWED,53.36
BENIGN_187,Benign,Special-Chars,rating > 2 show all reviews,200,ALLOWED,22.4
BENIGN_188,Benign,Special-Chars,calories < 100 per serving,200,ALLOWED,40.93
BENIGN_189,Benign,Special-Chars,calories < 50 very low calorie,200,ALLOWED,48.06
BENIGN_190,Benign,Special-Chars,calories < 200 moderate range,200,ALLOWED,37.49
BENIGN_191,Benign,Special-Chars,sugar < 5g per 100ml,200,ALLOWED,59.21
BENIGN_192,Benign,Special-Chars,sugar < 2g no added sugar range,200,ALLOWED,53.06
BENIGN_193,Benign,Special-Chars,sugar < 10g low sugar options,200,ALLOWED,55.98
BENIGN_194,Benign,Special-Chars,vitamin C > 50mg,200,ALLOWED,39.64
BENIGN_195,Benign,Special-Chars,vitamin D > 10 micrograms,200,ALLOWED,37.46
BENIGN_196,Benign,Special-Chars,protein > 20g high protein range,200,ALLOWED,56.17
BENIGN_197,Benign,Special-Chars,fibre > 5g high fibre options,200,ALLOWED,67.47
BENIGN_198,Benign,Special-Chars,stock > 0 available now,200,ALLOWED,49.49
BENIGN_199,Benign,Special-Chars,stock > 10 in stock filter,200,ALLOWED,54.53
BENIGN_200,Benign,Special-Chars,stock > 100 bulk availability,200,ALLOWED,71.11
BENIGN_201,Benign,Special-Chars,weight < 500g,200,ALLOWED,50.16
BENIGN_202,Benign,Special-Chars,size > medium,200,ALLOWED,27.25
BENIGN_203,Benign,Special-Chars,age > 18 required for this product,200,ALLOWED,43.19
BENIGN_204,Benign,Special-Chars,<3 this product absolutely love it,200,ALLOWED,45.45
BENIGN_205,Benign,Special-Chars,<3 the new packaging redesign,200,ALLOWED,32.54
BENIGN_206,Benign,Special-Chars,<3 our customer service team,200,ALLOWED,50.53
BENIGN_207,Benign,Special-Chars,love <3 this brand so much,200,ALLOWED,48.56
BENIGN_208,Benign,Special-Chars,sending <3 to our loyal customers,200,ALLOWED,27.67
BENIGN_209,Benign,Special-Chars,love & peace herbal blend,200,ALLOWED,57.54
BENIGN_210,Benign,Special-Chars,fresh & natural ingredients,200,ALLOWED,62.02
BENIGN_211,Benign,Special-Chars,quick & easy to prepare,200,ALLOWED,25.01
BENIGN_212,Benign,Special-Chars,bold & fruity flavour,200,ALLOWED,54.14
BENIGN_213,Benign,Special-Chars,sweet & sour passion fruit,200,ALLOWED,46.23
BENIGN_214,Benign,Special-Chars,light & refreshing summer drink,200,ALLOWED,50.17
BENIGN_215,Benign,Special-Chars,rich & creamy banana smoothie,200,ALLOWED,68.1
BENIGN_216,Benign,Special-Chars,zesty & tangy lemon drink,200,ALLOWED,51.8
BENIGN_217,Benign,Special-Chars,warm & spicy ginger shot,200,ALLOWED,49.45
BENIGN_218,Benign,Special-Chars,health & wellness product range,200,ALLOWED,63.73
BENIGN_219,Benign,Special-Chars,taste & quality guaranteed,200,ALLOWED,68.0
BENIGN_220,Benign,Special-Chars,safe & secure checkout process,200,ALLOWED,53.66
BENIGN_221,Benign,Special-Chars,tried & tested recipes only,200,ALLOWED,57.31
BENIGN_222,Benign,Special-Chars,loved & trusted by thousands,200,ALLOWED,51.01
BENIGN_223,Benign,Special-Chars,natural & organic certified,200,ALLOWED,57.73
BENIGN_224,Benign,Special-Chars,hot & cold drinks available,200,ALLOWED,48.81
BENIGN_225,Benign,Special-Chars,morning & evening routine packs,200,ALLOWED,48.59
BENIGN_226,Benign,Special-Chars,adult & kids versions available,200,ALLOWED,47.03
BENIGN_227,Benign,Special-Chars,UK & Ireland delivery available,200,ALLOWED,64.27
BENIGN_228,Benign,Special-Chars,click & collect available in store,200,ALLOWED,41.76
BENIGN_229,Benign,Special-Chars,made in UK & Ireland,200,ALLOWED,28.42
BENIGN_230,Benign,Special-Chars,100% natural no artificial additives,403,BLOCKED,24.23
BENIGN_231,Benign,Special-Chars,99% fat free low calorie option,403,BLOCKED,41.39
BENIGN_232,Benign,Special-Chars,50% off sale this weekend only,403,BLOCKED,37.08
BENIGN_233,Benign,Special-Chars,20% extra free limited time,403,BLOCKED,24.57
BENIGN_234,Benign,Special-Chars,recyclable packaging 100%,403,BLOCKED,26.69
BENIGN_235,Benign,Special-Chars,GDA percentage per serving shown,200,ALLOWED,68.95
BENIGN_236,Benign,Special-Chars,buy 2 get 1 free promotion,200,ALLOWED,55.85
BENIGN_237,Benign,Special-Chars,3 for 2 on selected products,200,ALLOWED,81.18
BENIGN_238,Benign,Special-Chars,save £5 on your next order,200,ALLOWED,80.04
BENIGN_239,Benign,Special-Chars,earn 10x points this week,200,ALLOWED,78.78
BENIGN_240,Benign,Special-Chars,expires 31/12/2026 use code JUICE,200,ALLOWED,91.0
BENIGN_241,Benign,Special-Chars,valid until 01/06/2026 terms apply,200,ALLOWED,37.38
BENIGN_242,Benign,Special-Chars,minimum order £25 free delivery,200,ALLOWED,66.45
BENIGN_243,Benign,Special-Chars,next day delivery before 12:00,200,ALLOWED,54.0
BENIGN_244,Benign,Special-Chars,same day dispatch before 14:00,200,ALLOWED,59.01
BENIGN_245,Benign,Special-Chars,delivery Monday to Friday 09:00-17:00,200,ALLOWED,45.65
BENIGN_246,Benign,Special-Chars,phone: 0800 123 4567 freephone,200,ALLOWED,55.13
BENIGN_247,Benign,Special-Chars,open 7 days 08:00-22:00,200,ALLOWED,45.21
BENIGN_248,Benign,Special-Chars,suitable for ages 3+,200,ALLOWED,16.78
BENIGN_249,Benign,Neutral,apple juice 1 litre,200,ALLOWED,27.63
BENIGN_250,Benign,Neutral,mango smoothie 500ml,200,ALLOWED,35.65
BENIGN_251,Benign,Neutral,orange juice freshly squeezed,200,ALLOWED,28.15
BENIGN_252,Benign,Neutral,pineapple coconut blend,200,ALLOWED,59.72
BENIGN_253,Benign,Neutral,green smoothie spinach kale,200,ALLOWED,42.28
BENIGN_254,Benign,Neutral,berry mix antioxidant blend,200,ALLOWED,47.88
BENIGN_255,Benign,Neutral,ginger lemon shot 60ml,200,ALLOWED,40.19
BENIGN_256,Benign,Neutral,watermelon juice summer special,200,ALLOWED,40.66
BENIGN_257,Benign,Neutral,pomegranate juice 750ml,200,ALLOWED,34.53
BENIGN_258,Benign,Neutral,beetroot carrot ginger juice,200,ALLOWED,33.59
BENIGN_259,Benign,Neutral,cold pressed juice subscription,200,ALLOWED,27.75
BENIGN_260,Benign,Neutral,juice cleanse 3 day programme,200,ALLOWED,14.15
BENIGN_261,Benign,Neutral,vitamin c boost orange grapefruit,200,ALLOWED,21.82
BENIGN_262,Benign,Neutral,tropical mix mango papaya,200,ALLOWED,56.92
BENIGN_263,Benign,Neutral,superfood blend spirulina,200,ALLOWED,45.35
BENIGN_264,Benign,Neutral,protein smoothie banana peanut butter,200,ALLOWED,23.21
BENIGN_265,Benign,Neutral,detox green juice cucumber mint,200,ALLOWED,37.18
BENIGN_266,Benign,Neutral,immunity booster elderberry,200,ALLOWED,45.87
BENIGN_267,Benign,Neutral,energy drink natural caffeine,200,ALLOWED,27.11
BENIGN_268,Benign,Neutral,relaxation blend chamomile lavender,200,ALLOWED,63.99
BENIGN_269,Benign,Neutral,kids juice no added sugar,200,ALLOWED,23.78
BENIGN_270,Benign,Neutral,organic certified apple juice,200,ALLOWED,19.2
BENIGN_271,Benign,Neutral,raw cold pressed beetroot,200,ALLOWED,42.72
BENIGN_272,Benign,Neutral,seasonal special pumpkin spice,200,ALLOWED,50.57
BENIGN_273,Benign,Neutral,limited edition christmas blend,200,ALLOWED,26.1
BENIGN_274,Benign,Neutral,new flavour launch passion fruit,200,ALLOWED,44.7
BENIGN_275,Benign,Neutral,bestseller classic orange,200,ALLOWED,25.96
BENIGN_276,Benign,Neutral,vegan friendly all products,200,ALLOWED,29.26
BENIGN_277,Benign,Neutral,gluten free certified range,200,ALLOWED,33.1
BENIGN_278,Benign,Neutral,low sugar diabetic friendly options,200,ALLOWED,26.57
BENIGN_279,Benign,Neutral,high protein post workout,200,ALLOWED,13.24
BENIGN_280,Benign,Neutral,pre workout energy blend,200,ALLOWED,78.89
BENIGN_281,Benign,Neutral,morning routine juice pack,200,ALLOWED,69.64
BENIGN_282,Benign,Neutral,evening wind down herbal tea,200,ALLOWED,60.85
BENIGN_283,Benign,Neutral,hydration pack electrolytes,200,ALLOWED,20.04
BENIGN_284,Benign,Neutral,antioxidant rich blueberry acai,200,ALLOWED,35.58
BENIGN_285,Benign,Neutral,omega 3 flaxseed smoothie,200,ALLOWED,28.85
BENIGN_286,Benign,Neutral,probiotic kefir fruit blend,200,ALLOWED,29.43
BENIGN_287,Benign,Neutral,gut health ginger turmeric,200,ALLOWED,27.53
BENIGN_288,Benign,Neutral,brain boost blueberry walnut,200,ALLOWED,45.86
BENIGN_289,Benign,Neutral,heart health pomegranate beet,200,ALLOWED,28.6
BENIGN_290,Benign,Neutral,skin glow collagen berry blend,200,ALLOWED,45.94
BENIGN_291,Benign,Neutral,hair growth biotin fruit mix,200,ALLOWED,13.73
BENIGN_292,Benign,Neutral,bone health calcium enriched,200,ALLOWED,20.84
BENIGN_293,Benign,Neutral,eye health carrot bilberry,200,ALLOWED,39.25
BENIGN_294,Benign,Neutral,stress relief adaptogen blend,200,ALLOWED,41.22
BENIGN_295,Benign,Neutral,focus blend lion's mane mushroom,500,ALLOWED,26.2
BENIGN_296,Benign,Neutral,sleep blend magnesium cherry,200,ALLOWED,44.37
BENIGN_297,Benign,Neutral,mood boost serotonin support,200,ALLOWED,48.39
BENIGN_298,Benign,Neutral,weight loss metabolism boost,200,ALLOWED,57.62
BENIGN_299,Benign,Neutral,digestion aid pineapple papaya,200,ALLOWED,38.25
BENIGN_300,Benign,Neutral,acai berry antioxidant smoothie,200,ALLOWED,18.67
BENIGN_301,Benign,Neutral,aloe vera digestive health drink,200,ALLOWED,23.45
BENIGN_302,Benign,Neutral,turmeric golden milk blend,200,ALLOWED,38.49
BENIGN_303,Benign,Neutral,matcha green tea latte mix,200,ALLOWED,28.78
BENIGN_304,Benign,Neutral,kombucha probiotic range,200,ALLOWED,30.55
BENIGN_305,Benign,Neutral,kefir milk protein blend,200,ALLOWED,38.41
BENIGN_306,Benign,Neutral,coconut water electrolyte drink,200,ALLOWED,27.73
BENIGN_307,Benign,Neutral,birch water natural hydration,200,ALLOWED,45.81
BENIGN_308,Benign,Neutral,maple water antioxidant,200,ALLOWED,35.38
BENIGN_309,Benign,Neutral,cactus water hydration,200,ALLOWED,27.19
BENIGN_310,Benign,Neutral,hemp seed protein smoothie,200,ALLOWED,47.94
BENIGN_311,Benign,Neutral,chia seed omega blend,200,ALLOWED,22.72
BENIGN_312,Benign,Neutral,spirulina superfood shot,200,ALLOWED,61.16
BENIGN_313,Benign,Neutral,wheatgrass detox shot,200,ALLOWED,40.84
BENIGN_314,Benign,Neutral,moringa leaf green powder,200,ALLOWED,31.33
BENIGN_315,Benign,Neutral,maca root energy blend,200,ALLOWED,42.11
BENIGN_316,Benign,Neutral,ashwagandha stress support,200,ALLOWED,39.02
BENIGN_317,Benign,Neutral,rhodiola fatigue fighter,200,ALLOWED,46.52
BENIGN_318,Benign,Neutral,holy basil adaptogen blend,200,ALLOWED,46.05
BENIGN_319,Benign,Neutral,reishi mushroom immunity,200,ALLOWED,65.7
BENIGN_320,Benign,Neutral,chaga mushroom antioxidant,200,ALLOWED,63.85
BENIGN_321,Benign,Neutral,turkey tail gut health,200,ALLOWED,37.54
BENIGN_322,Benign,Neutral,cordyceps energy performance,200,ALLOWED,84.92
BENIGN_323,Benign,Neutral,noni fruit tropical blend,200,ALLOWED,29.06
BENIGN_324,Benign,Neutral,mangosteen antioxidant juice,200,ALLOWED,27.91
BENIGN_325,Benign,Neutral,sea buckthorn vitamin C,200,ALLOWED,28.48
BENIGN_326,Benign,Neutral,black elderberry immunity,200,ALLOWED,45.45
BENIGN_327,Benign,Neutral,rosehip vitamin C shot,200,ALLOWED,27.06
BENIGN_328,Benign,Neutral,hibiscus flower antioxidant,200,ALLOWED,65.24
BENIGN_329,Benign,Neutral,baobab fibre fruit blend,200,ALLOWED,63.51
BENIGN_330,Benign,Neutral,lucuma natural sweetener,200,ALLOWED,58.39
BENIGN_331,Benign,Neutral,mesquite powder blend,200,ALLOWED,61.43
BENIGN_332,Benign,Neutral,camu camu vitamin C boost,200,ALLOWED,38.15
BENIGN_333,Benign,Neutral,amla gooseberry immunity,200,ALLOWED,37.27
BENIGN_334,Benign,Neutral,triphala digestive blend,200,ALLOWED,56.37
BENIGN_335,Benign,Neutral,shatavari womens wellness,200,ALLOWED,57.56
BENIGN_336,Benign,Neutral,ashwagandha mens wellness,200,ALLOWED,22.6
BENIGN_337,Benign,Neutral,brahmi brain support blend,200,ALLOWED,29.85
BENIGN_338,Benign,Neutral,tulsi holy basil blend,200,ALLOWED,65.97
BENIGN_339,Benign,Neutral,neem detox support blend,200,ALLOWED,72.58
BENIGN_340,Benign,Neutral,triphala gut cleanse,200,ALLOWED,43.21
BENIGN_341,Benign,Neutral,giloy immunity booster,200,ALLOWED,47.82
BENIGN_342,Benign,Neutral,guduchi liver support,200,ALLOWED,64.3
BENIGN_343,Benign,Neutral,punarnava kidney support,200,ALLOWED,48.4
BENIGN_344,Benign,Neutral,shatavari hormone balance,200,ALLOWED,61.83
BENIGN_345,Benign,Neutral,vidarikanda energy support,200,ALLOWED,55.02
BENIGN_346,Benign,Neutral,safed musli strength blend,200,ALLOWED,56.63
BENIGN_347,Benign,Neutral,kaunch beej vitality blend,200,ALLOWED,33.34
BENIGN_348,Benign,Neutral,shilajit mineral complex,200,ALLOWED,56.03
BENIGN_349,Benign,Neutral,O'Brien family pack order,500,ALLOWED,60.02
BENIGN_350,Benign,Neutral,D'Angelo premium subscription,500,ALLOWED,83.76
BENIGN_351,Benign,Neutral,St. Mary's Road delivery address,500,ALLOWED,31.46
BENIGN_352,Benign,Neutral,O'Connor billing details,500,ALLOWED,46.8
BENIGN_353,Benign,Neutral,Mary O'Hara loyalty account,500,ALLOWED,37.58
BENIGN_354,Benign,Neutral,Patrick O'Sullivan gift order,500,ALLOWED,46.14
BENIGN_355,Benign,Neutral,Siobhan O'Neill referral,500,ALLOWED,25.78
BENIGN_356,Benign,Neutral,Caitlin O'Reilly newsletter,500,ALLOWED,39.47
BENIGN_357,Benign,Neutral,Brendan O'Shea corporate account,500,ALLOWED,26.79
BENIGN_358,Benign,Neutral,Fionnuala O'Mahony student discount,500,ALLOWED,28.03
BENIGN_359,Benign,Neutral,user.name@email.com newsletter,200,ALLOWED,66.04
BENIGN_360,Benign,Neutral,first.last@company.co.uk invoice,200,ALLOWED,43.59
BENIGN_361,Benign,Neutral,admin@juicebar.com contact,200,ALLOWED,49.08
BENIGN_362,Benign,Neutral,support@freshpress.com query,200,ALLOWED,40.96
BENIGN_363,Benign,Neutral,hello@organicjuice.net enquiry,200,ALLOWED,29.35
BENIGN_364,Benign,Neutral,info@coldpress.co.uk wholesale,200,ALLOWED,44.26
BENIGN_365,Benign,Neutral,orders@juiceclub.com bulk,200,ALLOWED,45.99
BENIGN_366,Benign,Neutral,returns@freshfruit.com complaint,200,ALLOWED,28.48
BENIGN_367,Benign,Neutral,feedback@smoothiebar.com review,200,ALLOWED,39.07
BENIGN_368,Benign,Neutral,press@juicebrand.com media,200,ALLOWED,33.06
BENIGN_369,Benign,Neutral,John Smith delivery note,200,ALLOWED,22.71
BENIGN_370,Benign,Neutral,Jane Doe gift message,200,ALLOWED,19.45
BENIGN_371,Benign,Neutral,Robert Johnson corporate order,200,ALLOWED,39.6
BENIGN_372,Benign,Neutral,Sarah Williams personal trainer,200,ALLOWED,29.92
BENIGN_373,Benign,Neutral,Michael Brown gym subscription,200,ALLOWED,45.4
BENIGN_374,Benign,Neutral,Emma Davies nutritionist order,200,ALLOWED,30.35
BENIGN_375,Benign,Neutral,James Wilson dietitian purchase,200,ALLOWED,36.75
BENIGN_376,Benign,Neutral,Olivia Taylor wellness coach,200,ALLOWED,38.69
BENIGN_377,Benign,Neutral,William Anderson sports team,200,ALLOWED,58.61
BENIGN_378,Benign,Neutral,Isabella Thomas school canteen,200,ALLOWED,25.21
BENIGN_379,Benign,Neutral,ref: ORDER#12345 query,200,ALLOWED,24.03
BENIGN_380,Benign,Neutral,ref: INV#67890 dispute,200,ALLOWED,48.76
BENIGN_381,Benign,Neutral,ref: RTN#11111 return,200,ALLOWED,14.93
BENIGN_382,Benign,Neutral,ref: GFT#22222 gift card,200,ALLOWED,51.16
BENIGN_383,Benign,Neutral,ref: SUB#33333 subscription,200,ALLOWED,37.48
BENIGN_384,Benign,Neutral,ref: WHL#44444 wholesale,200,ALLOWED,48.79
BENIGN_385,Benign,Neutral,ref: CRP#55555 corporate,200,ALLOWED,25.06
BENIGN_386,Benign,Neutral,ref: PRO#66666 promotion,200,ALLOWED,19.97
BENIGN_387,Benign,Neutral,ref: LYL#77777 loyalty,200,ALLOWED,26.81
BENIGN_388,Benign,Neutral,ref: DLV#88888 delivery,200,ALLOWED,31.19
BENIGN_389,Benign,Neutral,price: £4.99 per bottle,200,ALLOWED,70.69
BENIGN_390,Benign,Neutral,price: £9.99 for two,200,ALLOWED,25.64
BENIGN_391,Benign,Neutral,price: £14.99 bundle deal,200,ALLOWED,45.43
BENIGN_392,Benign,Neutral,price: £24.99 weekly box,200,ALLOWED,30.39
BENIGN_393,Benign,Neutral,price: £49.99 monthly subscription,200,ALLOWED,31.06
BENIGN_394,Benign,Neutral,price: £2.50 single shot,200,ALLOWED,54.97
BENIGN_395,Benign,Neutral,price: £7.99 family size,200,ALLOWED,87.68
BENIGN_396,Benign,Neutral,price: £19.99 cleanse pack,200,ALLOWED,58.66
BENIGN_397,Benign,Neutral,price: £34.99 superfood bundle,200,ALLOWED,41.57
BENIGN_398,Benign,Neutral,price: £99.99 annual plan,200,ALLOWED,93.83
BENIGN_399,Benign,Neutral,size: 250ml single serve,200,ALLOWED,55.53
BENIGN_400,Benign,Neutral,size: 500ml standard bottle,200,ALLOWED,44.0
BENIGN_401,Benign,Neutral,size: 750ml sharing bottle,200,ALLOWED,54.61
BENIGN_402,Benign,Neutral,size: 1L family bottle,200,ALLOWED,23.39
BENIGN_403,Benign,Neutral,size: 2L bulk container,200,ALLOWED,29.1
BENIGN_404,Benign,Neutral,size: 60ml shot,200,ALLOWED,30.07
BENIGN_405,Benign,Neutral,size: 330ml can,200,ALLOWED,48.58
BENIGN_406,Benign,Neutral,size: 1.5L sports bottle,200,ALLOWED,27.11
BENIGN_407,Benign,Neutral,size: 3L catering pack,200,ALLOWED,49.37
BENIGN_408,Benign,Neutral,size: 5L wholesale drum,200,ALLOWED,60.1
BENIGN_409,Benign,Neutral,5 stars highly recommended product,200,ALLOWED,48.94
BENIGN_410,Benign,Neutral,4 stars great taste delivery slow,200,ALLOWED,51.68
BENIGN_411,Benign,Neutral,3 stars average could be better,200,ALLOWED,41.0
BENIGN_412,Benign,Neutral,2 stars not what I expected,200,ALLOWED,39.47
BENIGN_413,Benign,Neutral,1 star arrived damaged,200,ALLOWED,48.77
BENIGN_414,Benign,Neutral,I love this product it's amazing,500,ALLOWED,38.34
BENIGN_415,Benign,Neutral,It's really good value for money,500,ALLOWED,29.09
